r_object_id;object_name;title;subject;resolution_label;owner_name;owner_permit;group_name;group_permit;world_permit;log_entry;acl_domain;acl_name;language_code;ae_atr_label_atributo;ae_atr_nombre_atributo;ae_atr_locale;ae_atr_atributo_depende;ae_atr_atributo_dependiente;ae_atr_valor_depende;ae_atr_atributo_depende_aux;ae_atr_valor_depende_aux;ae_atr_valor_depende_aux2;ae_atr_atributo_dep_aux2;ae_atr_abrev;ae_atr_atributo_dep_aux3;ae_atr_label_depende;ae_atr_label_depende_aux;ae_atr_label_depende_aux2;ae_atr_label_depende_aux3;ae_atr_valor_depende_aux3;ae_atr_id;ae_atr_id_depende;ae_atr_id_depende_aux;ae_atr_id_depende_aux2;ae_atr_id_depende_aux3;ae_atr_activo;r_object_type;r_creation_date;r_modify_date;a_content_type
09002712805ca292;BulboH;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Ebro;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;El Berbel;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:07;07/05/2018 11:19;
09002712805ca293;FrancisH;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Gállego;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Anzánigo;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:07;07/05/2018 11:19;
09002712805ca294;FrancisH;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Aragón;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Aratorés;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:07;07/05/2018 11:19;
09002712805ca295;FrancisH;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Cinca;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;La Barrosa;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:07;07/05/2018 11:19;
09002712805ca296;FrancisH;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Irati;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Betolegui;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:07;07/05/2018 11:19;
09002712805ca297;FrancisH;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Gállego;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Biescas;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:07;07/05/2018 11:19;
09002712805ca298;FrancisH;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Ter;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Brutau;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:07;07/05/2018 11:19;
09002712805ca299;FrancisH;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Aragón;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Canalroya;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:07;07/05/2018 11:19;
09002712805ca2e2;SEMIKaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Ebro;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Tudela;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2e3;SEMIKaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Ebro;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Viana 2;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2e4;SEMIKaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Ebro;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Viana 3;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:10;07/05/2018 11:19;
09002712805ca2e5;Sumergible Flygt;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Ter;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;La Caseta;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:10;07/05/2018 11:19;
09002712805ca2d2;PeltonH;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Cinca;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Urdiceto;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2d3;PeltonV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Aragón;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;IP;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2d4;PeltonV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Cinca;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Lafortunada Cinqueta;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2d5;PeltonV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Cinca;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Lafortunada Cinca;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2d6;SEMIKaplanH;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Ebro;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Alcanadre;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2d7;SEMIKaplanH;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Jalón;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Purroy;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2d8;SEMIKaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Segre;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Aitona;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2d9;SEMIKaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Aragón;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Caparroso;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2da;SEMIKaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Ebro;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Casablanca;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2db;SEMIKaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Ter;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Coromina;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2dc;SEMIKaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Arga;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Falces;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2dd;SEMIKaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Ega;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Lerín;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2de;SEMIKaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Ebro;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Lodosa;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2df;SEMIKaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Ebro;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Machin;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2e0;SEMIKaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Aragón;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Santacara;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2e1;SEMIKaplanV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Ebro;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Sartaguda;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:09;07/05/2018 11:19;
09002712805ca2b2;FrancisH;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Aragón;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Villanúa;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2b3;FrancisV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Aragón;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Castiello;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2b4;FrancisV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Cinca;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Mediano;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2b5;FrancisV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Cinca;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Grado II;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2b6;FrancisV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Esera;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Argoné;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2b7;FrancisV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Esera;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Eriste;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2b8;FrancisV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Gállego;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Biescas 2;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2b9;FrancisV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Gállego;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Carcavilla;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2ba;FrancisV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Gállego;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Escarra;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2bb;FrancisV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Gállego;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Jabarrella;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2bc;FrancisV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Gállego;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Javierrelatre;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
09002712805ca2bd;FrancisV;;;;Padilla Ortega, Miguel Angel;1;;1;3;;dm_energia;ae_acl_ceco_lista_valores;;Turbina-Turbine;ae_atr_ceco_turbina;;Cuenca-Basin;1;Gállego;Tipo de Generación-Generation Type;Hidráulica - Hydraulic;Lanuza;Instalaciones-Facilitie;;;;;;;;;;;;;0;ae_doc_configuracion;23/05/2017 15:22:08;07/05/2018 11:19;
